OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,EASTING,NORTHING
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140046,,Wood Green Cultural Quarter (East),http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.11326,51.594641,0.69,not owned by a public authority,yes,,,,,,124,,"Expected to deliver around 4,285m2 of Employment floorspace",,124,124,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530789,190105
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140338,,Wood Green Cultural Quarter (South),http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.114469,51.59435,2.04,not owned by a public authority,yes,,,,,,355,,"Expected to deliver around 12,243m2 of Employment floorspace",,355,355,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530692,190065
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140226,,NW of Clarendon Square,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.114608,51.592929,0.31,not owned by a public authority,yes,,,,,,29,,"Expected to deliver around 1,006m2 of Employment floorspace",,29,29,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530697,189927
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140225,,Clarendon Square Gateway,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.112102,51.593642,1.37,mixed ownership,yes,,,,,,195,,"Expected to deliver around 6,734m2 of Employment floorspace",,195,195,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530878,190004
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140152,,Constable Crescent,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.065692,51.582665,0.71,mixed ownership,yes,,,,,,66,,"Expected to deliver around 2,300m2 of Commercial floorspace",,66,66,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",534137,188852
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140197,,Station Square West,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.062314,51.588746,1.28,mixed ownership,yes,,,,,,297,,"Expected to deliver around 5,200m2 of Town Centre floorspace",,297,297,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",534327,189543
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140296,,Saltram Close Housing Estate Stainby Road London N15 London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=122813,HGY/2005/1257,-0.068874,51.587989,1.49,mixed ownership,yes,,,,,,64,"Regeneration of Saltram Close Estate comprising: Site A: i) erection of new community centre and Under 5's playground, ii) filling in of existing underpass and creation of 1 x 1 bed maisonette to Block A, 2 x 3 bed maisonettes to Block B & 4 x 1 bed, 4 x 3 bed flats to Block C, iii) demolition of existing garages & alterations to existing pedestrian access way. Site B: i) change of use of existing playground to residential comprising erection of 3 & 6 storey building comprising 6 x 4 bed houses, 5 x 3 bed flats and 4 x 1 bed flats with associated landscaping and ii) construction of new access road. Site C: demolition of existing factory buildings and erection of 3 storey building comprising 15 x 2 bed flats with associated landscaping.",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=122813,,"Dec 31, 2017","Dec 31, 2017",533872,189450
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140221,,16-54 Wood Green High Road,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.104307,51.591988,1.57,mixed ownership,yes,,,,,,334,,"Expected to deliver around 2,597m2 of Town centre floorspace",,334,334,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531413,189829
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140331,,Green Ridings House,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.111691,51.598503,0.58,not owned by a public authority,yes,,,,,,106,,"Expected to deliver around 1,855m2 of Employment floorspace",,106,106,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530880,190532
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140235,,Wood Green Bus Garage,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.111819,51.597783,1.29,not owned by a public authority,yes,,,,,,310,,"Expected to deliver around 2,412m2 of Town centre floorspace",,310,310,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530871,190458
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140199,,Tottenham Hale Station,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.060622,51.588755,1.38,owned by a public authority,yes,,,,,,138,,"Expected to deliver around 2,400m2 of Town Centre and 12,000m2 of Other floorspace",,138,138,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,Permission has been granted for improvements to the station HGY/2013/2610,"Dec 31, 2017","Dec 31, 2017",534453,189543
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140151,,Tottenham Hale Retail Park,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.061917,51.587159,4.77,not owned by a public authority,yes,,,,,,922,,"Expected to deliver around 13,900m2 Town Centre, 13,900m2 Commercial and 2,800m2 Other floorspace",,992,992,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",534363,189362
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140310,,Summersby Road,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.146056,51.580436,0.54,not owned by a public authority,yes,,,,,,45,,Expected to deliver around 748m2 of Employment Floorspace,,45,45,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",528555,188470
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140078,,460-470 Archway Road,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.153933,51.580914,0.86,not owned by a public authority,yes,,,,,,72,,"Expected to deliver around 1,290m2 of Employment floorspace",,72,72,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",528001,188514
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140231,,LBH Civic Centre,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.112283,51.60011,1.07,owned by a public authority,yes,,,,,,108,,"Expected to deliver around 2,156m2 of Employment floorspace and 1,078m2 of town centre floorspace",,108,108,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530841,190726
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140359,,Cross Lane,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.115783,51.58878,0.61,mixed ownership,yes,,,,,,40,,"Expected to deliver around 1,386m2 of Employment floorspace",,40,40,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530624,189456
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140108,,Lawrence Road (Excluding Mono House),http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.078764,51.586095,1.51,mixed ownership,yes,,,,,,395,,"Expected to deliver around 1,850m2 Commercial",,395,395,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,Excludes Mono House which has a separate permission but forms part of this allocation's site area,"Dec 31, 2017","Dec 31, 2017",533184,189213
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140246,,18-20 Stroud Green Road,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.106979,51.566533,0.42,owned by a public authority,yes,,,,,,63,,Expected to deliver around 490m2 of Town Centre floorspace,,63,63,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531311,186998
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140368,,Keston Centre,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.087505,51.588486,0.87,owned by a public authority,yes,,,,,,70,,"Expected to deliver around 1,222m2 of Community floorspace",,70,70,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",532583,189467
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140049,,North of White Hart Lane,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.072239,51.605805,1.02,mixed ownership,yes,,,,,,100,,"Expected to deliver around 1,000m2 of Town Centre and 2,000m2 of Community floorspace",,100,100,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",533597,191439
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140295,,Tottenham Police Station and Reynardson Court,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.069522,51.590594,0.54,mixed ownership,yes,,,,,,30,,"Expected to deliver around 1,230m2 of Commercial and 490m2 of Town Centre floorspace",,30,30,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",533827,189733
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140349,,Northumberland Park,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.059187,51.604535,27.65,mixed ownership,yes,,,,,,1929,,"Expected to deliver 1,550m2 Commercial and 1,550m2 Town Centre floorspace",,1929,1929,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",534470,191275
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140017,,Ashley Road North,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.059767,51.591955,4.32,mixed ownership,yes,,,,,,147,,"Expected to deliver around 5,100m2 of Other floorspace",,147,147,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",534498,190035
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140334,,Mecca Bingo,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.107051,51.597017,0.84,not owned by a public authority,yes,,,,,,191,,"Expected to deliver around 1,484m2 of Town Centre floorspace",,191,191,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531208,190380
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140165,,Land between Seven Sisters and Tewkesbury Roads,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.085676,51.575536,0.42,not owned by a public authority,yes,,,,,,63,,Expected to delliver 490m2 of Employment floorspace,,63,63,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",532752,188032
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140245,,Finsbury Park Bowling Alley,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.104998,51.565211,0.57,not owned by a public authority,yes,,,,,,71,,Expected to deliver around 550m2 of Town centre floorspace,,71,71,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531448,186847
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140223,,Bury Road Car Park,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.105853,51.593104,1.16,owned by a public authority,yes,,,,,,99,,"Expected to deliver around 1,484m2 of Town centre floorspace",,99,99,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531300,189951
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140047,,Wood Green CUltural Quarter (North),http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.114202,51.595168,0.52,mixed ownership,yes,,,,,,89,,"Expected to deliver around 3,061m2 of Employment floorspace",,89,89,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530716,190167
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140079,,North of Hornsey Rail Depot,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.11059,51.587288,0.68,not owned by a public authority,yes,,,,,,56,,Expected to deliver around 980m2 o Employment floorspace,,56,56,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530984,189291
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140356,,Station Square North,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.061904,51.589508,1.25,mixed ownership,yes,,,,,,213,,"Expected to deliver around 7,300m2 of Town Centre floorspace",,213,213,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",534354,189627
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140084,,Haringey Professional Development Centre,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.095367,51.590125,0.61,owned by a public authority,yes,,,,,,49,,Expected to deliver around 854m2 of Other floorspace,,49,49,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",532032,189647
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140357,,Welbourne Centre and Monument Way,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.065775,51.589481,1.24,owned by a public authority,yes,,,,,,298,,"Expected to deliver around 2,300m2 of Other floorspace",,298,298,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",534065,189612
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140361,,Gonnerman Antiques and Goldsmith Court,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.143175,51.576439,0.72,mixed ownership,yes,,,,,,37,,Expected to deliver around 284m2 of Town Centre floorspace,,37,37,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",528770,188033
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140360,,Hillcrest,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.149352,51.575815,2.26,owned by a public authority,yes,,,,,,34,,,,34,34,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",528350,187948
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140104,,Highgate Bowl,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.146008,51.571409,3.32,not owned by a public authority,yes,,,,,,31,,Expected to deliver around 616m2 of Employment and 308m2 of Town Centre floorspace,,31,31,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",528575,187467
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140160,,Gourley Triangle,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.077074,51.580498,2.04,mixed ownership,yes,,,,,,191,,"Expected to deliver around 6,600m2 of Commercial floorspace",,191,191,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",533312,188584
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140188,,Bruce Grove Snooker Hall and Banqueting Suite,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.070504,51.59517,0.43,mixed ownership,yes,,,,,,49,,Expected to deliver around 850m2 of Town Centre floorspace,,49,49,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",533754,190237
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140186,,Tottenham Delivery Office,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.071545,51.593951,0.44,mixed ownership,yes,,,,,,48,,Expected to deliver around 370m2 of Commercial floorspace,,48,48,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,There are two existing permission on part of the site HGY/2014/1041 and HGY/2016/0563,"Dec 31, 2017","Dec 31, 2017",533703,190097
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140073,,Northumberland Park North,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.06674,51.607367,4.81,mixed ownership,yes,,,,,,472,,Expected to deliver around 340m2 of commercial and 340m2 of Town Centre floorspace,,472,472,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",534015,191586
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140198,,Ashley Road South,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.06128,51.590374,2.35,mixed ownership,yes,,,,,,444,,"Expected to deliver around 15,300m2 of Commercial floorspace",,444,444,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",534396,189726
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140190,,The Roundway,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.076482,51.598895,0.6,not owned by a public authority,yes,,,,,,56,,"Expected to deliver around 1,940m2 of Employment floorspace",,56,56,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",533324,190655
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140077,,Leabank and Lemsford Close,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.063302,51.579127,1.4,not owned by a public authority,yes,,,,,,65,,,,65,65,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",534298,188469
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140358,,Red House Care Home,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.09699,51.586473,0.6,mixed ownership,yes,,,,,,28,,"Expected to deliver around 332m2 Employment, 332m2 Town Centre and 664m2 of Other Floorspace",,28,28,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531935,189228
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140259,,72-96 Park Road and Lynton Road,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.126468,51.582327,0.53,mixed ownership,yes,,,,,,41,,Expected to deliver 718m2 of Employment Floorspace,,41,41,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",529907,188718
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140183,,Tottenham Chances and Nicholson Court,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.071054,51.589956,0.48,not owned by a public authority,yes,,,,,,34,,"Expected to deliver around 2,400m2 of Community floorspace",,34,34,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",533722,189664
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140034,,Hawes and Curtis,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.099328,51.584279,0.55,not owned by a public authority,yes,,,,,,73,,"Expected to deliver around 1,500m2 of other floorspace",,73,73,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531784,188982
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140363,,Herbert Road,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.067579,51.582525,0.71,mixed ownership,yes,,,,,,66,,"Expected to deliver around 2,300m2 of Commercial floorspace",,66,66,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",533984,188843
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140219,,Wood Green Library,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.109864,51.595159,1.32,mixed ownership,yes,,,,,,358,,"Expected to deliver around 2,783m2 of Town centre floorspace",,358,358,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530998,190181
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140234,,Station Road Offices,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.111257,51.597292,0.9,mixed ownership,yes,,,,,,241,,"Expected to deliver around 4,823m2 of Employment floorspace and 2,412m2 of Town centre floorpsace",,241,241,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530884,190397
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140030,,Morrison's Wood Green,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.11097,51.596237,1.04,not owned by a public authority,yes,,,,,,239,,"Expected to deliver around 1,855m2 of Town centre floorspace",,239,239,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530943,190287
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140075,,Arena Retail Park,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.096258,51.576492,5.55,mixed ownership,yes,,,,,,539,,"Expected to deliver around 5,390m2 of Employment floorspace and 5,390m2 of other floorspace",,539,539,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531997,188123
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140346,,Wightman Road,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.10454,51.576717,0.45,not owned by a public authority,yes,,,,,,48,,Expected to deliver around 840m2 of Employment floorspace,,48,48,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531443,188141
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140193,,High Road West,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,ETRS89,-0.069842,51.605856,11.78,mixed ownership,yes,,,,,,1200,,"Expected to deliver around 4,353m2 of Commercial, 11,740m2 of Town Centre and 1,200m2 of Other floorspace",,1200,1200,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,,"Dec 31, 2017","Dec 31, 2017",533775,191428
